index,node,prompt,class_name,is_leaf,classidx
974,n01753959,itap of a pit viper.,pit viper,0,99999
975,n03179701,itap of a desk.,desk,1,526
976,n02110806,itap of a Basenji.,Basenji,1,253
977,n02091831,itap of a Saluki.,Saluki,1,176
978,n02817516,itap of a military hat (bearskin or shako).,military hat (bearskin or shako),1,439
979,n02096177,itap of a Cairn Terrier.,Cairn Terrier,1,192
980,n02111277,itap of a Newfoundland Dog.,Newfoundland Dog,1,256
981,n02091244,itap of a Ibizan Hound.,Ibizan Hound,1,173
982,n01688243,itap of a frilled-necked lizard.,frilled-necked lizard,1,43
983,n01664065,itap of a loggerhead sea turtle.,loggerhead sea turtle,1,33
984,n02088094,itap of a Afghan Hound.,Afghan Hound,1,160
985,n02106166,itap of a Border Collie.,Border Collie,1,232
986,n02480495,itap of a orangutan.,orangutan,1,365
987,n02865351,itap of a bolo tie.,bolo tie,1,451
988,n02092339,itap of a Weimaraner Hound.,Weimaraner Hound,1,178
989,n02098286,itap of a West Highland White Terrier.,West Highland White Terrier,1,203
990,n03916031,itap of a perfume.,perfume,1,711
991,n02492035,itap of a white-headed capuchin monkey.,white-headed capuchin monkey,1,378
992,n04428191,itap of a threshing machine.,threshing machine,1,856
993,n02108089,itap of a Boxer.,Boxer,1,242
994,n02493793,itap of a Geoffroy's spider monkey.,Geoffroy's spider monkey,1,381
995,n02107312,itap of a Miniature Pinscher.,Miniature Pinscher,1,237
996,n02494079,itap of a common squirrel monkey.,common squirrel monkey,1,382
997,n02088466,itap of a Bloodhound.,Bloodhound,1,163
998,n04325704,itap of a stole scarf.,stole scarf,1,824
999,n02091467,itap of a Norwegian Elkhound.,Norwegian Elkhound,1,174
1000,n02107908,itap of a Appenzeller Sennenhund or Appenzeller Mountain Dog.,Appenzeller Sennenhund or Appenzeller Mountain Dog,1,240
1001,n02108254,itap of a Mastiff.,Mastiff,0,99999
1002,n03742115,itap of a medicine cabinet.,medicine cabinet,1,648
1003,n02085782,itap of a Japanese Chin Spaniel.,Japanese Chin Spaniel,1,152
1004,n02100583,itap of a Vizsla.,Vizsla,1,211
1005,n02102480,itap of a Sussex Spaniel.,Sussex Spaniel,1,220
1006,n02085936,itap of a Maltese.,Maltese,1,153
1007,n02096437,itap of a Dandie Dinmont Terrier.,Dandie Dinmont Terrier,1,194
1008,n03977966,itap of a police van.,police van,1,734
1009,n02120505,itap of a Grey Fox or Gray Fox.,Grey Fox or Gray Fox,1,280
1010,n02071294,itap of a killer whale or orca.,killer whale or orca,1,148
1011,n02104029,itap of a Kuvasz.,Kuvasz,1,222
1012,n04467665,itap of a trailer truck.,trailer truck,1,867
1013,n04252225,itap of a snowplow or snowplough.,snowplow or snowplough,1,803
1014,n02807133,itap of a swimming cap.,swimming cap,1,433
1015,n02105505,itap of a Komondor.,Komondor,1,228
1016,n02094433,itap of a Yorkshire Terrier.,Yorkshire Terrier,1,187
1017,n02097658,itap of a Australian Silky Terrier.,Australian Silky Terrier,1,201
1018,n02104365,itap of a Schipperke.,Schipperke,1,223
1019,n03796401,itap of a moving van.,moving van,1,675
1020,n02098413,itap of a Lhasa Apso.,Lhasa Apso,1,204
1021,n02105251,itap of a Briard or Berger de Brie French Dog.,Briard or Berger de Brie French Dog,1,226
1022,n02487347,itap of a macaque.,macaque,1,373
1023,n02105412,itap of a Kelpie.,Kelpie,1,227
1024,n03788365,itap of a mosquito net.,mosquito net,1,669
1025,n02111500,itap of a Great Pyrenees Dog.,Great Pyrenees Dog,1,257
1026,n02088238,itap of a Basset Hound.,Basset Hound,1,161
1027,n02099849,itap of a Chesapeake Bay Retriever.,Chesapeake Bay Retriever,1,209
1028,n04201297,itap of a shoji screen or room divider.,shoji screen or room divider,1,789
1029,n03714235,itap of a makeup.,makeup,0,99999
1030,n03617480,itap of a kimono robe.,kimono robe,1,614
1031,n02110063,itap of a Alaskan Malamute.,Alaskan Malamute,1,249
1032,n04590129,itap of a window shade.,window shade,1,905
1033,n02490219,itap of a marmoset monkey.,marmoset monkey,1,377
1034,n02480855,itap of a gorilla.,gorilla,1,366
1035,n04589890,itap of a window screen.,window screen,1,904
1036,n02108672,itap of a English Bulldog.,English Bulldog,0,99999
1037,n02100236,itap of a German short-haired Pointer.,German short-haired Pointer,1,210
1038,n02090622,itap of a borzoi Russian hunting Wolfhound.,borzoi Russian hunting Wolfhound,1,169
1039,n03832673,itap of a notebook computer.,notebook computer,1,681
1040,n02110627,itap of a Affenpinscher Monkey Dog.,Affenpinscher Monkey Dog,1,252
1041,n03710721,itap of a one-piece bathing suit or maillot.,one-piece bathing suit or maillot,1,639
1042,n02099267,itap of a Flat-Coated Retriever.,Flat-Coated Retriever,1,205
1043,n02099601,itap of a Golden Retriever.,Golden Retriever,1,207
1044,n01665541,itap of a leatherback sea turtle.,leatherback sea turtle,1,34
1045,n03680355,itap of a Loafer shoe or slip-on shoe.,Loafer shoe or slip-on shoe,1,630
1046,n03929855,itap of a pickelhaube or spiked helmet.,pickelhaube or spiked helmet,1,715
1047,n03384352,itap of a forklift.,forklift,1,561
1048,n03444034,itap of a go-kart.,go-kart,1,573
1049,n02119022,itap of a Red Fox.,Red Fox,1,277
1050,n03180011,itap of a desktop computer.,desktop computer,1,527
1051,n02086346,itap of a Toy Spaniel.,Toy Spaniel,0,99999
1052,n03347037,itap of a fire screen.,fire screen,1,556
1053,n02107142,itap of a Dobermann.,Dobermann,1,236
1054,n02091134,itap of a Whippet.,Whippet,1,172
1055,n02109047,itap of a Great Dane.,Great Dane,1,246
1056,n02106662,itap of a German Shepherd.,German Shepherd,1,235
1057,n02099429,itap of a Curly-Coated Retriever.,Curly-Coated Retriever,1,206
1058,n03980874,itap of a poncho.,poncho,1,735
1059,n02091635,itap of a Otterhound.,Otterhound,1,175
1060,n03670208,itap of a limousine or limo.,limousine or limo,1,627
1061,n02109525,itap of a St. Bernard.,St. Bernard,1,247
1062,n03146219,itap of a cuirass breastplate.,cuirass breastplate,1,524
1063,n03791053,itap of a motor scooter cycle.,motor scooter cycle,1,670
1064,n03787032,itap of a graduation cap or mortarboard.,graduation cap or mortarboard,1,667
1065,n02835271,itap of a bicycle-built-for-two or tandem bicycle.,bicycle-built-for-two or tandem bicycle,1,444
1066,n03770679,itap of a minivan.,minivan,1,656
1067,n02094258,itap of a Norwich Terrier.,Norwich Terrier,1,186
1068,n02101388,itap of a Brittany Spaniel.,Brittany Spaniel,1,215
1069,n02484975,itap of a guenon monkey.,guenon monkey,1,370
1070,n02107574,itap of a Greater Swiss Mountain Dog.,Greater Swiss Mountain Dog,1,238
1071,n03100240,itap of a convertible car.,convertible car,1,511
1072,n02106030,itap of a Collie.,Collie,1,231
1073,n03018349,itap of a china cabinet.,china cabinet,1,495
1074,n02489166,itap of a proboscis monkey.,proboscis monkey,1,376
1075,n02088364,itap of a Beagle.,Beagle,1,162
1076,n02110341,itap of a Dalmatian.,Dalmatian,1,251
1077,n02100735,itap of a English Setter.,English Setter,1,212
1078,n03393912,itap of a freight car  railroad.,freight car  railroad,1,565
1079,n02808304,itap of a bath towel.,bath towel,1,434
1080,n03534580,itap of a hoopskirt.,hoopskirt,1,601
1081,n02488702,itap of a black-and-white colobus monkey.,black-and-white colobus monkey,1,375
1082,n04209133,itap of a shower cap.,shower cap,1,793
1083,n02112706,itap of a Brabancon Brussels griffon.,Brabancon Brussels griffon,1,262
1084,n03404251,itap of a fur coat.,fur coat,1,568
1085,n02172182,itap of a dung beetle.,dung beetle,1,305
1086,n04259630,itap of a sombrero hat.,sombrero hat,1,808
1087,n03866082,itap of a overskirt.,overskirt,1,689
1088,n03594945,itap of a jeep or landrover.,jeep or landrover,1,609
1089,n02105641,itap of a Old English Sheepdog or bobtail.,Old English Sheepdog or bobtail,1,229
1090,n02797295,itap of a wheelbarrow.,wheelbarrow,1,428
1091,n02110958,itap of a Pug.,Pug,1,254
1092,n02115641,itap of a dingo.,Dingo,1,273
1093,n02108000,itap of a EntleBucher Sennenhund or Entlebucher Mountain Dog.,EntleBucher Sennenhund or Entlebucher Mountain Dog,1,241
1094,n02483362,itap of a gibbon.,gibbon,1,368
1095,n02101556,itap of a Clumber Spaniel.,Clumber Spaniel,1,216
1096,n03770439,itap of a miniskirt.,miniskirt,1,655
1097,n02113978,itap of a Mexican hairless Dog (xoloitzcuintli).,Mexican hairless Dog (xoloitzcuintli),1,268
1098,n02099712,itap of a Labrador Retriever.,Labrador Retriever,1,208
1099,n02096756,itap of a Schnauzer.,Schnauzer,0,99999
1100,n02116738,itap of a African wild Dog.,African wild Dog,1,275
1101,n03630383,itap of a lab or laboratory coat.,lab or laboratory coat,1,617
1102,n03777568,itap of a Ford Model T car.,Ford Model T car,1,661
1103,n04285008,itap of a sports car.,sports car,1,817
1104,n02492660,itap of a howler monkey.,howler monkey,1,379
1105,n02107683,itap of a Bernese mountain Dog.,Bernese mountain Dog,1,239
1106,n03388549,itap of a four-poster bed.,four-poster bed,1,564
1107,n03201208,itap of a dining table.,dining table,1,532
1108,n03376595,itap of a folding chair.,folding chair,1,559
1109,n01682714,itap of a Carolina anole.,Carolina anole,1,40
1110,n02101006,itap of a Gordon Setter.,Gordon Setter,1,214
1111,n04465501,itap of a tractor.,tractor,1,866
1112,n02096051,itap of a Airedale Terrier.,Airedale Terrier,1,191
1113,n02090721,itap of a Irish Wolfhound.,Irish Wolfhound,1,170
1114,n02667093,itap of a abaya robe.,abaya robe,1,399
1115,n04429376,itap of a throne.,throne,1,857
1116,n03337140,itap of a file cabinet.,file cabinet,1,553
1117,n02089973,itap of a English Foxhound.,English Foxhound,1,167
1118,n04479046,itap of a trench coat.,trench coat,1,869
1119,n04591157,itap of a Windsor tie.,Windsor tie,1,906
1120,n02676566,itap of a acoustic guitar.,acoustic guitar,1,402
1121,n02500267,itap of a indri or indris lemur (babakato).,indri or indris lemur (babakato),1,384
1122,n02087394,itap of a Rhodesian Ridgeback.,Rhodesian Ridgeback,1,159
1123,n03895866,itap of a passenger coach railroad.,passenger coach railroad,1,705
1124,n02089078,itap of a Black-and-tan Coonhound.,Black-and-tan Coonhound,1,165
1125,n02104882,itap of a Belgian Sheepdog or Belgian shepherd.,Belgian Sheepdog or Belgian shepherd,0,99999
1126,n02093647,itap of a Bedlington Terrier.,Bedlington Terrier,1,181
1127,n02895154,itap of a breastplate.,breastplate,1,461
1128,n02093859,itap of a Kerry Blue Terrier.,Kerry Blue Terrier,1,183
1129,n04371430,itap of a swimming trunks or bathing trunks.,swimming trunks or bathing trunks,1,842
1130,n02098105,itap of a Soft-coated Wheaten Terrier.,Soft-coated Wheaten Terrier,1,202
1131,n02101861,itap of a springer Spaniel.,springer Spaniel,0,99999
1132,n02087046,itap of a Toy Terrier.,Toy Terrier,1,158
1133,n02028035,itap of a common redshank,common redshank,1,141
1134,n02110185,itap of a Siberian Husky.,Siberian Husky,1,250
1135,n01687978,itap of a agama.,agama,1,42
1136,n02916936,itap of a bulletproof vest.,bulletproof vest,1,465
1137,n02097298,itap of a Scottish Terrier.,Scottish Terrier,1,199
1138,n02497673,itap of a Madagascar ring-tailed lemur.,Madagascar ring-tailed lemur,1,383
1139,n02174001,itap of a rhinoceros beetle.,rhinoceros beetle,1,306
1140,n03445924,itap of a golfcart or golf cart.,golfcart or golf cart,1,575
1141,n02109961,itap of a Eskimo Husky.,Eskimo Husky,1,248
1142,n03769881,itap of a minibus.,minibus,1,654
1143,n04515003,itap of a upright piano.,upright piano,1,881
1144,n02105855,itap of a Shetland Sheepdog.,Shetland Sheepdog,1,230
1145,n02106550,itap of a Rottweiler.,Rottweiler,1,234
1146,n02837789,itap of a bikini or two-piece.,bikini or two-piece,1,445
1147,n04099969,itap of a rocking chair.,rocking chair,1,765
1148,n03124170,itap of a cowboy hat.,cowboy hat,1,515
1149,n03485407,itap of a hand-held computer.,hand-held computer,1,590
1150,n04461696,itap of a tow truck.,tow truck,1,864
1151,n07716906,itap of a spaghetti squash.,spaghetti squash,1,940
1152,n02112826,itap of a Welsh Corgi.,Welsh Corgi,0,99999
1153,n02115913,itap of a Dhole.,Dhole,1,274
1154,n02481823,itap of a chimpanzee or chimp.,chimpanzee or chimp,1,367
1155,n02486410,itap of a baboon.,baboon,1,372
1156,n03127747,itap of a crash helmet.,crash helmet,1,518
1157,n02791124,itap of a barber chair.,barber chair,1,423
1158,n02094114,itap of a Norfolk Terrier.,Norfolk Terrier,1,185
1159,n02093754,itap of a Border Terrier.,Border Terrier,1,182
1160,n02108422,itap of a Bullmastiff.,Bullmastiff,1,243
1161,n02766320,itap of a baby bed.,baby bed,0,99999
1162,n02027492,itap of a red-backed sandpiper dunlin.,red-backed sandpiper dunlin,1,140
1163,n03642806,itap of a laptop computer.,laptop computer,1,620
1164,n03887697,itap of a paper towel.,paper towel,1,700
1165,n02930766,itap of a cab or taxi car.,cab or taxi car,1,468
1166,n02096294,itap of a Australian Terrier.,Australian Terrier,1,193
1167,n03272562,itap of a electric locomotive.,electric locomotive,1,547
1168,n03982430,itap of a pool table or billiard table (snooker).,pool table or billiard table (snooker),1,736
1169,n02095412,itap of a wire-haired Terrier.,wire-haired Terrier,0,99999
1170,n02483708,itap of a siamang.,siamang,1,369
1171,n02111129,itap of a Leonberger.,Leonberger,1,255
1172,n02113799,itap of a Standard Poodle.,Standard Poodle,1,267
1173,n02097209,itap of a Standard Schnauzer.,Standard Schnauzer,1,198
1174,n02095570,itap of a Lakeland Terrier.,Lakeland Terrier,1,189
1175,n07717410,itap of a acorn squash.,acorn squash,1,941
1176,n02097047,itap of a Miniature Schnauzer.,Miniature Schnauzer,1,196
1177,n02086646,itap of a King Charles Spaniel.,King Charles Spaniel,1,156
1178,n03314780,itap of a face powder.,face powder,1,551
1179,n03125729,itap of a cradle.,cradle,1,516
1180,n02111889,itap of a Samoyed Dog.,Samoyed Dog,1,258
1181,n02113186,itap of a Cardigan Welsh Corgi.,Cardigan Welsh Corgi,1,264
1182,n02095727,itap of a Welsh Terrier.,Welsh Terrier,0,99999
1183,n02108551,itap of a Tibetan Mastiff.,Tibetan Mastiff,1,244
1184,n07717556,itap of a butternut squash.,butternut squash,1,942
1185,n02093428,itap of a American Staffordshire Terrier.,American Staffordshire Terrier,1,180
1186,n02097130,itap of a Giant Schnauzer.,Giant Schnauzer,1,197
1187,n02113023,itap of a Pembroke Welsh Corgi.,Pembroke Welsh Corgi,1,263
1188,n01756291,itap of a sidewinder rattlesnake.,sidewinder rattlesnake,1,68
1189,n01755581,itap of a eastern diamondback rattlesnake.,eastern diamondback rattlesnake,1,67
1190,n02113712,itap of a Miniature Poodle.,Miniature Poodle,1,266
1191,n02112137,itap of a Chow Chow.,Chow Chow,1,260
1192,n02804414,itap of a bassinet.,bassinet,1,431
1193,n03676483,itap of a lipstick or lip rouge.,lipstick or lip rouge,1,629
1194,n03131574,itap of a crib or infant bed.,crib or infant bed,1,520
1195,n02086910,itap of a Papillon Continental Toy Spaniel.,Papillon Continental Toy Spaniel,1,157
1196,n02108915,itap of a French Bulldog.,French Bulldog,1,245
1197,n02105056,itap of a Groenendael Dog.,Groenendael Dog,1,224
1198,n02102040,itap of a English springer Spaniel.,English springer Spaniel,1,217
1199,n02113624,itap of a Toy Poodle.,Toy Poodle,1,265
1200,n02112018,itap of a Pomeranian.,Pomeranian,1,259
1201,n02105162,itap of a Belgian Malinois Dog.,Belgian Malinois Dog,1,225
1202,n02093256,itap of a Staffordshire Bull Terrier.,Staffordshire Bull Terrier,1,179
1203,n02102177,itap of a Welsh springer Spaniel.,Welsh springer Spaniel,1,218
1204,n02095889,itap of a Sealyham Terrier.,Sealyham Terrier,1,190
1205,n02056570,itap of a King Penguin.,King Penguin,1,145
